anime_id,title,title_english,type,source,episodes,status,aired,duration,rating,score,scored_by,members,favorites,genre,studio,premiered
34534,Natsume Yuujinchou Go Specials,Natsume Yuujinchou Go Specials,Special,Manga,2,Finished Airing,"{'from': '2017-03-22', 'to': '2017-04-26'}",23 min. per ep.,PG-13 - Teens 13 or older,8.38,6595,16251,32,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",Shuka,
4601,Fairy Forest Remi-chan,Fairy Forest Remi-chan,OVA,Unknown,1,Finished Airing,"{'from': '2000-04-21', 'to': '2000-04-21'}",23 min.,Rx - Hentai,4.84,491,1340,7,Hentai,,
5304,Akiba-chan,Akiba-chan,TV,Unknown,10,Finished Airing,"{'from': '2008-07-25', 'to': '2008-08-01'}",5 min. per ep.,G - All Ages,5.33,644,1576,5,"Comedy, Kids, Slice of Life",,Summer 2008
27561,J League wo 100-bai Tanoshiku Miru Houhou!!,J League wo 100-bai Tanoshiku Miru Houhou!!,Movie,Unknown,1,Finished Airing,"{'from': '1994-06-11', 'to': '1994-06-11'}",1 hr. 45 min.,G - All Ages,4.22,9,95,0,"Parody, Sports, Comedy",,
2411,Ane to Boin,It&#039;s a Family Affair,OVA,Visual novel,2,Finished Airing,"{'from': '2005-12-25', 'to': '2006-07-25'}",30 min. per ep.,Rx - Hentai,6.79,3469,8023,62,Hentai,Flavors Soft,
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Special,Light novel,7,Finished Airing,"{'from': '2014-12-26', 'to': '2015-06-26'}",4 min. per ep.,PG-13 - Teens 13 or older,6.64,9512,21214,12,Comedy,Kyoto Animation,
2056,Cosmo Police Justy,Cosmo Police Justy,OVA,Manga,1,Finished Airing,"{'from': '1985-07-20', 'to': '1985-07-20'}",44 min.,PG-13 - Teens 13 or older,5.7,598,1305,0,"Action, Space, Super Power, Supernatural, Sci-Fi, Shounen",Studio Pierrot,
35484,Osake wa Fuufu ni Natte kara,Love is Like a Cocktail,TV,Web manga,13,Finished Airing,"{'from': '2017-10-04', 'to': '2017-12-27'}",3 min. per ep.,PG-13 - Teens 13 or older,6.94,27055,63967,71,"Comedy, Romance, Slice of Life",Creators in Pack,Fall 2017
10511,Toyama Kankou Anime Project,Toyama Tourism Anime Project,Special,Original,6,Finished Airing,"{'from': '2009-06-17', 'to': '2009-06-25'}",5 min. per ep.,G - All Ages,5.49,191,715,0,"Slice of Life, Historical",P.A. Works,
25305,Isewan Taifuu Monogatari,Isewan Taifuu Monogatari,Movie,Unknown,1,Finished Airing,"{'from': '1989-11-04', 'to': '1989-11-04'}",1 hr. 25 min.,G - All Ages,7.65,17,161,0,"Historical, Drama",,
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,OVA,Unknown,1,Finished Airing,"{'from': '2014-07-14', 'to': '2014-07-14'}",12 min.,G - All Ages,5.57,7,86,0,"Drama, Kids",,
7724,Shiki,Shiki,TV,Novel,22,Finished Airing,"{'from': '2010-07-09', 'to': '2010-12-31'}",22 min. per ep.,R - 17+ (violence & profanity),7.91,149302,327807,5705,"Mystery, Horror, Supernatural, Thriller, Vampire",Daume,Summer 2010
31610,Kyoukai no Rinne (TV) 2nd Season,RIN-NE,TV,Manga,25,Finished Airing,"{'from': '2016-04-09', 'to': '2016-09-24'}",24 min. per ep.,PG-13 - Teens 13 or older,7.27,7819,22481,33,"Comedy, Supernatural, Romance, School, Shounen",Brain&#039;s Base,Spring 2016
33811,Teekyuu 8,Teekyu 8,TV,Manga,12,Finished Airing,"{'from': '2016-10-05', 'to': '2016-12-21'}",2 min. per ep.,PG-13 - Teens 13 or older,6.78,4125,8229,10,"Comedy, Sports, Shounen",Millepensee,Fall 2016
16131,Machine Robo: Butchigiri Battle Hackers,Machine Robo: Butchigiri Battle Hackers,TV,Unknown,31,Finished Airing,"{'from': '1987-06-03', 'to': '1987-12-30'}",25 min. per ep.,PG-13 - Teens 13 or older,6.25,54,328,0,"Action, Mecha, Sci-Fi",,Summer 1987
1728,Super GALS! Kotobuki Ran,Super GALS!,TV,Manga,52,Finished Airing,"{'from': '2001-04-01', 'to': '2002-03-31'}",24 min. per ep.,PG-13 - Teens 13 or older,7.52,4815,12197,152,"Comedy, Slice of Life, Shoujo",Studio Pierrot,Spring 2001
6704,Queen&#039;s Blade: Rurou no Senshi Specials,Queen&#039;s Blade: The Exiled Virgin,Special,Other,6,Finished Airing,"{'from': '2009-06-25', 'to': '2009-11-25'}",3 min. per ep.,R+ - Mild Nudity,6.08,4848,10890,5,"Action, Adventure, Ecchi, Fantasy",Arms,
2560,Terra e...,Toward the Terra,Movie,Manga,1,Finished Airing,"{'from': '1980-04-26', 'to': '1980-04-26'}",1 hr. 51 min.,PG-13 - Teens 13 or older,6.57,2164,6050,9,"Action, Sci-Fi, Space, Drama, Shounen",Toei Animation,
1390,Parade Parade,Parade Parade,OVA,Manga,2,Finished Airing,"{'from': '1996-04-26', 'to': '1996-07-26'}",35 min. per ep.,Rx - Hentai,6.1,779,1938,9,"Hentai, Music, Yuri",,
12651,Danball Senki W,LBX: Little Battlers eXperience Season 2,TV,Game,58,Finished Airing,"{'from': '2012-01-18', 'to': '2013-03-20'}",20 min. per ep.,G - All Ages,7.28,1092,2822,20,"Action, Kids, Mecha",OLM,Winter 2012
2584,Soukou Kihei Votoms: Big Battle,Armored Trooper Votoms: Big Battle,OVA,Original,1,Finished Airing,"{'from': '1986-07-05', 'to': '1986-07-05'}",1 hr.,PG-13 - Teens 13 or older,6.83,996,2086,3,"Action, Drama, Mecha, Military, Sci-Fi",Sunrise,
4470,Gene Diver,Gene Diver,TV,Original,56,Finished Airing,"{'from': '1994-04-04', 'to': '1995-01-24'}",15 min. per ep.,PG-13 - Teens 13 or older,6.5,34,286,1,"Action, Adventure, Shounen",,Spring 1994
32863,Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen,Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen,ONA,Manga,8,Finished Airing,"{'from': '2016-03-11', 'to': '2016-05-20'}",5 min. per ep.,PG-13 - Teens 13 or older,7.91,5093,21136,76,"Action, Comedy, School, Shounen",Lerche,
35383,Yousei Land Mukashibanashi,Forest Fairy Five ~Fairy Tale~,TV,Picture book,12,Finished Airing,"{'from': '2017-04-10', 'to': '2017-06-26'}",10 min. per ep.,PG - Children,4.03,95,353,0,"Comedy, Historical, Fantasy",,Spring 2017
29677,Kage,Shadow,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",3 min.,G - All Ages,4.34,44,160,0,"Drama, Historical",,
33658,Girls & Panzer: Kore ga Hontou no Anzio-sen desu! - Fushou Akiyama Yukari no Sensha Kouza,Girls & Panzer: Kore ga Hontou no Anzio-sen desu! - Fushou Akiyama Yukari no Sensha Kouza,Special,Original,1,Finished Airing,"{'from': '2014-07-25', 'to': '2014-07-25'}",13 min.,PG-13 - Teens 13 or older,6.92,459,2061,1,"Military, School",,
693,Burn Up Scramble,Burn Up Scramble,TV,Original,12,Finished Airing,"{'from': '2004-01-12', 'to': '2004-03-29'}",24 min. per ep.,R - 17+ (violence & profanity),6.29,2298,6693,2,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",AIC,Winter 2004
34718,Sekisou-tai,Laminated Structure,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",Unknown,G - All Ages,3.67,3,27,0,Dementia,,
31711,To LOVE-Ru Darkness 2nd Specials,To LOVE Ru Darkness 2 Specials,Special,Manga,2,Finished Airing,"{'from': '2016-02-26', 'to': '2016-02-26'}",23 min. per ep.,R+ - Mild Nudity,7.83,21606,41489,87,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Xebec,
7752,Bao Lian Deng,Lotus Lantern,Movie,Other,1,Finished Airing,"{'from': None, 'to': None}",1 hr. 34 min.,G - All Ages,6.34,101,311,0,"Action, Adventure, Fantasy",,
3842,Doubutsu Takarajima,Animal Treasure Island,Movie,Novel,1,Finished Airing,"{'from': '1971-03-20', 'to': '1971-03-20'}",1 hr. 15 min.,G - All Ages,6.6,401,1125,2,Adventure,Toei Animation,
3930,Issunboushi no Shusse,The Tiny One Makes It Big,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",1 min.,G - All Ages,4.64,491,859,0,Supernatural,,
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,Aesthetica of a Rogue Hero Specials,Special,Unknown,6,Finished Airing,"{'from': '2012-09-26', 'to': '2013-02-27'}",4 min. per ep.,R+ - Mild Nudity,6.73,12324,25825,29,"Comedy, Ecchi",Arms,
33326,Aftermath,Aftermath,Music,Original,1,Finished Airing,"{'from': '2016-05-12', 'to': '2016-05-12'}",5 min.,G - All Ages,6.12,454,708,1,"Military, Music, Drama",,
1067,Kishin Houkou Demonbane (TV),Kishin Houkou Demonbane (TV),TV,Visual novel,12,Finished Airing,"{'from': '2006-05-19', 'to': '2006-08-18'}",25 min. per ep.,R - 17+ (violence & profanity),6.66,10633,29045,41,"Action, Harem, Magic, Romance, Ecchi, Mecha",View Works,Spring 2006
6366,Karuizawa Syndrome,Karuizawa Syndrome,OVA,Unknown,1,Finished Airing,"{'from': '1986-03-21', 'to': '1986-03-21'}",1 hr. 16 min.,R+ - Mild Nudity,6.05,42,215,0,"Action, Slice of Life, Comedy, Drama",,
36127,Animation de Tsutaeru: Hibakusha kara no Tegami,Animation de Tsutaeru: Hibakusha kara no Tegami,Special,Other,2,Finished Airing,"{'from': '2017-08-04', 'to': '2017-08-04'}",5 min. per ep.,G - All Ages,6.24,29,131,0,"Drama, Historical",,
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,Candy Boy Episode: EX01 - Mirai Yohouzu,OVA,Original,1,Finished Airing,"{'from': '2008-08-13', 'to': '2008-08-13'}",7 min.,PG-13 - Teens 13 or older,6.99,11191,19221,11,"School, Shoujo Ai, Slice of Life",AIC,
33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,Order Designer,ONA,Original,12,Finished Airing,"{'from': '2013-12-19', 'to': '2014-06-04'}",9 min. per ep.,R - 17+ (violence & profanity),5.53,195,1104,1,"Game, Mystery, Parody, Horror, Psychological, Fantasy",Shanghai Foch Film Culture Investment,
21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,Movie,Unknown,1,Finished Airing,"{'from': '1998-07-25', 'to': '1998-07-25'}",24 min.,PG - Children,5.33,21,123,0,"Comedy, Fantasy, Kids",,
37178,Kiratto Pri☆chan,Kiratto Pri☆chan,TV,Game,0,Currently Airing,"{'from': '2018-04-08', 'to': None}",24 min.,PG - Children,6.62,134,1268,8,"Magic, Music, Shoujo, Slice of Life","Tatsunoko Production, Dongwoo A&amp;E",Spring 2018
33136,Kachikachi Yama (1958),Kachikachi Yama (1958),Movie,Other,1,Finished Airing,"{'from': None, 'to': None}",Unknown,G - All Ages,5.17,6,58,0,Fantasy,,
30705,Makura no Danshi,makuranodanshi,TV,Original,12,Finished Airing,"{'from': '2015-07-14', 'to': '2015-09-29'}",4 min. per ep.,PG-13 - Teens 13 or older,4.75,11670,24640,44,Slice of Life,feel.,Summer 2015
12337,Soukou Kihei Votoms Recaps,Armored Trooper Votoms Recaps,OVA,Unknown,4,Finished Airing,"{'from': '1986-02-21', 'to': '1988-02-20'}",57 min. per ep.,PG-13 - Teens 13 or older,6.43,94,485,0,"Action, Drama, Mecha, Military, Sci-Fi",Sunrise,
16786,Bulsajo Robot Phoenix King,Defenders of Space,Movie,Unknown,1,Finished Airing,"{'from': None, 'to': None}",1 hr. 6 min.,PG - Children,4.37,93,257,1,"Action, Space, Mecha, Shounen",,
1954,Rayearth,Magic Knight Rayearth OVA,OVA,Manga,3,Finished Airing,"{'from': '1997-07-25', 'to': '1997-11-24'}",45 min. per ep.,PG-13 - Teens 13 or older,7.0,5295,10904,26,"Action, Adventure, Fantasy",TMS Entertainment,
2167,Clannad,Clannad,TV,Visual novel,23,Finished Airing,"{'from': '2007-10-05', 'to': '2008-03-28'}",24 min. per ep.,PG-13 - Teens 13 or older,8.21,423019,739894,22941,"Slice of Life, Comedy, Romance, Supernatural, School, Drama",Kyoto Animation,Fall 2007
8457,Yozakura Quartet: Hoshi no Umi,Yozakura Quartet: Hoshi no Umi,OVA,Manga,3,Finished Airing,"{'from': '2010-10-08', 'to': '2011-11-09'}",28 min. per ep.,PG-13 - Teens 13 or older,7.46,11682,26993,20,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",Tatsunoko Production,
6211,Tokyo Magnitude 8.0,Tokyo Magnitude 8.0,TV,Original,11,Finished Airing,"{'from': '2009-07-10', 'to': '2009-09-18'}",22 min. per ep.,PG-13 - Teens 13 or older,8.16,70538,162220,1331,Drama,"Bones, Kinema Citrus",Summer 2009
11005,Holy Knight,Holy Knight,OVA,Manga,2,Finished Airing,"{'from': '2012-03-21', 'to': '2012-05-25'}",30 min. per ep.,R+ - Mild Nudity,6.2,12615,26828,41,"Ecchi, Fantasy, Supernatural, School, Vampire, Seinen",Lilix,
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Special,Unknown,1,Finished Airing,"{'from': '2007-03-25', 'to': '2007-03-25'}",29 min.,G - All Ages,7.55,11272,19377,130,"Harem, Music, Romance, School, Shoujo",,
30485,ChäoS;Child,ChäoS;Child,TV,Visual novel,12,Finished Airing,"{'from': '2017-01-11', 'to': '2017-03-29'}",23 min. per ep.,R - 17+ (violence & profanity),6.55,20359,77294,160,"Psychological, Harem, Supernatural, Mystery, Sci-Fi",Silver Link.,Winter 2017
19997,Fight Da!! Pyuta,Fight Da!! Pyuta,TV,Unknown,26,Finished Airing,"{'from': '1968-04-06', 'to': '1968-09-28'}",24 min. per ep.,G - All Ages,6.57,7,151,0,"Action, Comedy, Sci-Fi, Shounen",,Spring 1968
2359,Choujin Densetsu Urotsukidouji Movie,Choujin Densetsu Urotsukidouji Movie,Movie,Unknown,1,Finished Airing,"{'from': '1989-03-18', 'to': '1989-03-18'}",1 hr. 48 min.,Rx - Hentai,6.25,1700,3322,15,"Action, Hentai, Demons, Drama",,
7720,Ookiku Furikabutte: Natsu no Taikai-hen,Big Windup! 2,TV,Manga,13,Finished Airing,"{'from': '2010-04-02', 'to': '2010-06-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.14,14343,27223,150,"Comedy, Sports",A-1 Pictures,Spring 2010
4213,Saishuu Shiken Kujira Progressive,Saishuu Shiken Kujira Progressive,OVA,Unknown,1,Finished Airing,"{'from': '2008-03-26', 'to': '2008-03-26'}",30 min.,PG-13 - Teens 13 or older,6.26,763,2036,4,"Drama, Romance",Zexcs,
406,Buzzer Beater,Buzzer Beater,TV,Web manga,13,Finished Airing,"{'from': '2005-02-05', 'to': '2005-04-30'}",25 min. per ep.,PG-13 - Teens 13 or older,6.66,4441,10021,12,"Shounen, Sports",TMS Entertainment,Winter 2005
850,Gakuen Heaven,Gakuen Heaven,TV,Visual novel,13,Finished Airing,"{'from': '2006-04-01', 'to': '2006-06-24'}",26 min. per ep.,PG-13 - Teens 13 or older,6.74,20516,41195,171,"Harem, Comedy, Drama, Romance, School, Shounen Ai",Tokyo Kids,Spring 2006
4856,Fuuma no Kojirou: Fuuma Hanran-hen,Fuuma no Kojirou: Fuuma Hanran-hen,OVA,Manga,1,Finished Airing,"{'from': '1991-11-21', 'to': '1991-11-21'}",50 min.,PG-13 - Teens 13 or older,6.75,249,704,4,"Action, Martial Arts, Fantasy, Shounen",Animate Film,
36173,Suna no Wakusei feat. Hatsune Miku,DUNE feat. Hatsune Miku,Music,Original,1,Finished Airing,"{'from': '2017-07-21', 'to': '2017-07-21'}",3 min.,G - All Ages,6.81,247,413,5,Music,Minakata Laboratory,
496,Kamui no Ken,Kamui no Ken,Movie,Novel,1,Finished Airing,"{'from': '1985-09-03', 'to': '1985-09-03'}",2 hr. 12 min.,PG-13 - Teens 13 or older,6.69,1251,3624,9,"Adventure, Fantasy, Historical, Drama, Shounen",Madhouse,
32202,Kimi ni Maji Kyun!,Kimi ni Maji Kyun!,OVA,Original,1,Finished Airing,"{'from': '2016-05-18', 'to': '2016-05-18'}",6 min.,PG-13 - Teens 13 or older,6.74,499,2936,15,"Magic, Music, Romance, School",Sunrise,
23153,Hayate no Gotoku! OVA,Hayate no Gotoku! OVA,OVA,Manga,3,Finished Airing,"{'from': '2014-06-18', 'to': '2014-12-16'}",24 min. per ep.,PG-13 - Teens 13 or older,7.23,3133,8024,2,"Romance, Comedy, Harem, Parody, Shounen",Manglobe,
7629,The Arari Show,The Arari Show,TV,Unknown,26,Finished Airing,"{'from': '2006-08-31', 'to': '2006-11-24'}",5 min. per ep.,PG - Children,5.0,11,123,0,"Comedy, Drama, Slice of Life",,Summer 2006
6280,Cat Shit One,Cat Shit One,ONA,Manga,1,Finished Airing,"{'from': '2010-07-17', 'to': '2010-07-17'}",22 min.,R - 17+ (violence & profanity),7.14,13656,22102,46,"Action, Fantasy, Military",Studio Anima,
846,School Rumble Ni Gakki,School Rumble 2nd Semester,TV,Manga,26,Finished Airing,"{'from': '2006-04-03', 'to': '2006-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.11,65095,108718,672,"Comedy, Romance, School, Shounen",Studio Comet,Spring 2006
3381,Fushigi no Umi no Nadia Specials,Nadia: Secret of Blue Water Specials,Special,Original,10,Finished Airing,"{'from': '2003-02-18', 'to': '2003-02-18'}",4 min. per ep.,PG-13 - Teens 13 or older,6.62,805,2475,2,"Adventure, Sci-Fi",Gainax,
11837,Zetman,Zetman,TV,Manga,13,Finished Airing,"{'from': '2012-04-03', 'to': '2012-06-26'}",24 min. per ep.,R+ - Mild Nudity,6.99,41014,84510,215,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TMS Entertainment,Spring 2012
30250,Triage X: Recollection XOXO,Triage X: Recollection XOXO,OVA,Manga,1,Finished Airing,"{'from': '2015-11-02', 'to': '2015-11-02'}",23 min.,R+ - Mild Nudity,6.58,4792,12175,5,"Action, Ecchi, School, Shounen",Xebec,
10799,Chime,Chime,Music,Unknown,1,Finished Airing,"{'from': '2011-06-01', 'to': '2011-06-01'}",4 min.,G - All Ages,6.01,2220,3612,7,Music,Studio Deen,
25781,Shingeki no Kyojin: Kuinaki Sentaku,Shingeki no Kyojin: Kuinaki Sentaku,OVA,Manga,2,Finished Airing,"{'from': '2014-12-09', 'to': '2015-04-09'}",27 min. per ep.,R - 17+ (violence & profanity),8.42,90169,159538,944,"Action, Fantasy, Shoujo",Wit Studio,
34000,Sugar Bunnies Fleur Specials,Sugar Bunnies Fleur Specials,Special,Original,2,Finished Airing,"{'from': '2010-01-19', 'to': '2010-01-19'}",8 min. per ep.,G - All Ages,5.0,7,86,0,Kids,Asahi Production,
30711,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e,Code Geass: Akito the Exiled - To Beloved Ones,Movie,Original,1,Finished Airing,"{'from': '2016-02-06', 'to': '2016-02-06'}",59 min.,R+ - Mild Nudity,7.26,18695,40332,69,"Action, Mecha, Military",Sunrise,
4715,Shigofumi: Sorekara,Shigofumi: Letters from the Departed Special,Special,Original,1,Finished Airing,"{'from': '2008-09-26', 'to': '2008-09-26'}",24 min.,PG-13 - Teens 13 or older,7.43,7766,13102,5,"Psychological, Drama, Thriller, Fantasy",J.C.Staff,
5723,Mobile Suit Gundam: More Information on the Universal Century,Mobile Suit Gundam: More Information on the Universal Century,Special,Original,10,Finished Airing,"{'from': '1996-10-25', 'to': '1999-07-25'}",3 min. per ep.,PG-13 - Teens 13 or older,6.23,455,1813,0,"Military, Sci-Fi, Space, Mecha",Sunrise,
18197,Nudl Nude,Nudl Nude,OVA,Unknown,1,Finished Airing,"{'from': None, 'to': None}",52 min.,Rx - Hentai,5.02,53,314,0,"Parody, Comedy, Hentai",,
33148,Detective Conan: Let&#039;s Experience the Jomon Period!,Detective Conan: Let&#039;s Experience the Jomon Period!,OVA,Unknown,1,Finished Airing,"{'from': '1999-06-25', 'to': '1999-06-25'}",15 min.,PG-13 - Teens 13 or older,6.63,72,728,1,Mystery,,
15489,Yu☆Gi☆Oh! Zexal Second,Yu☆Gi☆Oh! Zexal Second,TV,Manga,73,Finished Airing,"{'from': '2012-10-07', 'to': '2014-03-23'}",23 min. per ep.,PG-13 - Teens 13 or older,7.01,7441,16620,108,"Action, Fantasy, Game, Shounen",Studio Gallop,Fall 2012
1629,Devilman Lady,The Devil Lady,TV,Manga,26,Finished Airing,"{'from': '1998-10-10', 'to': '1999-05-08'}",25 min. per ep.,R+ - Mild Nudity,6.83,3125,11892,70,"Action, Psychological, Drama, Horror","Toei Animation, TMS Entertainment",Fall 1998
8275,Kanin Tokkyuu Michishio,Kanin Tokkyuu Michishio,OVA,Visual novel,2,Finished Airing,"{'from': '2010-08-06', 'to': '2010-11-12'}",30 min. per ep.,Rx - Hentai,5.89,353,1190,3,Hentai,,
1536,Busou Renkin,Buso Renkin,TV,Manga,26,Finished Airing,"{'from': '2006-10-05', 'to': '2007-03-29'}",24 min. per ep.,PG-13 - Teens 13 or older,7.46,58767,125538,812,"Action, Fantasy, Supernatural, Comedy, School, Shounen",Xebec,Fall 2006
10582,Astarotte no Omocha! EX,Astarotte&#039;s Toy EX,OVA,Unknown,1,Finished Airing,"{'from': '2011-09-07', 'to': '2011-09-07'}",21 min.,R+ - Mild Nudity,6.78,13451,25162,18,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",Diomedea,
13435,Taka no Tsume NEO Announcement Movie,Taka no Tsume NEO Announcement Movie,Special,Unknown,1,Finished Airing,"{'from': '2012-03-14', 'to': '2012-03-14'}",3 min.,PG-13 - Teens 13 or older,4.09,47,182,0,"Comedy, Parody, Super Power",,
2810,Anime Himitsu no Hanazono,The Secret Garden,TV,Book,39,Finished Airing,"{'from': '1991-04-19', 'to': '1992-03-27'}",25 min. per ep.,G - All Ages,7.12,1416,2846,4,"Kids, Historical, Drama, Shoujo",,Spring 1991
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Saekano: How to Raise a Boring Girlfriend .flat - Fan Service of Love and Pure heart,Special,Light novel,1,Finished Airing,"{'from': '2017-04-06', 'to': '2017-04-06'}",22 min.,PG-13 - Teens 13 or older,7.37,23859,42256,32,"Harem, Comedy, Romance, Ecchi, School",A-1 Pictures,
4084,Inma Youjo,The Erotic Temptress,OVA,Unknown,5,Finished Airing,"{'from': '1994-12-22', 'to': '1997-11-28'}",45 min. per ep.,Rx - Hentai,6.13,406,1399,3,"Fantasy, Hentai, Supernatural, Horror",,
35294,Candle,Candle,Music,Music,1,Finished Airing,"{'from': '2013-09-25', 'to': '2013-09-25'}",4 min.,PG-13 - Teens 13 or older,5.38,66,120,0,Music,,
20231,Manga Kodomo Bunko,Manga Kodomo Bunko,TV,Unknown,51,Finished Airing,"{'from': '1978-10-06', 'to': '1979-09-28'}",25 min. per ep.,G - All Ages,6.91,11,145,0,"Drama, Fantasy, Kids",,Fall 1978
1025,Kachou Ouji,Legend of Black Heaven,TV,Original,13,Finished Airing,"{'from': '1999-07-08', 'to': '1999-10-07'}",25 min. per ep.,R - 17+ (violence & profanity),7.1,5447,19679,83,"Sci-Fi, Adventure, Music, Slice of Life, Space, Comedy","AIC, APPP",Summer 1999
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Movie,Manga,1,Finished Airing,"{'from': '2001-04-21', 'to': '2001-04-21'}",1 hr. 29 min.,G - All Ages,7.77,1938,3702,20,"Sci-Fi, Comedy, Seinen",Shin-Ei Animation,
37249,DC Super Heroes vs Taka no Tsume Dan Promotion Eizou,DC Super Heroes vs Taka no Tsume Dan Promotion Eizou,ONA,Original,1,Finished Airing,"{'from': '2018-02-02', 'to': '2018-02-02'}",2 min.,G - All Ages,4.28,40,226,1,"Comedy, Parody, Super Power",DLE,
2495,Chance Triangle Session,Chance Triangle Session,TV,Radio,13,Finished Airing,"{'from': '2001-05-21', 'to': '2001-08-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.72,1229,3587,12,"Slice of Life, Music, Drama",Madhouse,Spring 2001
2793,Hi no Tori 2772: Ai no CosmoZone,Hi no Tori 2772: Ai no CosmoZone,Movie,Original,1,Finished Airing,"{'from': '1980-03-15', 'to': '1980-03-15'}",2 hr. 1 min.,G - All Ages,6.81,917,2189,7,"Sci-Fi, Adventure, Space, Drama, Romance, Fantasy",,
5289,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,Movie,Unknown,1,Finished Airing,"{'from': '1998-12-19', 'to': '1998-12-19'}",46 min.,PG-13 - Teens 13 or older,6.19,277,801,1,"Action, Sci-Fi, Adventure",,
8162,Mugen Shinshi: Bouken Katsugeki-hen,Dream Dimension Gentleman,OVA,Manga,1,Finished Airing,"{'from': '1987-02-21', 'to': '1987-02-21'}",49 min.,PG-13 - Teens 13 or older,5.59,213,610,1,"Fantasy, Horror, Mystery",Studio Gallop,
10683,Tentacle and Witches,Tentacle and Witches,OVA,Visual novel,4,Finished Airing,"{'from': '2011-05-27', 'to': '2012-11-30'}",30 min. per ep.,Rx - Hentai,7.25,3823,9026,115,"Hentai, Supernatural, Magic",,
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,The Moment You Fall in Love,Movie,Music,1,Finished Airing,"{'from': '2016-12-17', 'to': '2016-12-17'}",1 hr. 3 min.,PG-13 - Teens 13 or older,7.21,13660,36560,108,"Comedy, Drama, Romance, School",Qualia Animation,
7762,"Yondemasu yo, Azazel-san.","Yondemasu yo, Azazel-san.",OVA,Manga,4,Finished Airing,"{'from': '2010-02-23', 'to': '2014-06-23'}",21 min. per ep.,R+ - Mild Nudity,7.69,9728,22869,62,"Comedy, Demons, Supernatural",Production I.G,
36293,Uchuu no Uta,Uchuu no Uta,Music,Original,1,Finished Airing,"{'from': None, 'to': None}",2 min.,G - All Ages,3.83,23,51,0,"Music, Space",,
33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,OVA,Unknown,0,Currently Airing,"{'from': '2016-11-11', 'to': None}",30 min.,Rx - Hentai,7.22,72,1133,12,Hentai,,
18119,Servant x Service,Servant x Service,TV,4-koma manga,13,Finished Airing,"{'from': '2013-07-05', 'to': '2013-09-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.77,52895,114103,471,"Comedy, Slice of Life",A-1 Pictures,Summer 2013
1501,Kaleido Star: Good da yo! Goood!!,Kaleido Star: Good da yo! Goood!!,OVA,Unknown,1,Finished Airing,"{'from': '2006-09-27', 'to': '2006-09-27'}",26 min.,G - All Ages,6.96,2651,5525,8,Comedy,,
31164,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,ONA,Game,1,Finished Airing,"{'from': '2015-06-24', 'to': '2015-06-24'}",2 min.,G - All Ages,5.41,29,319,0,"Slice of Life, Kids, Supernatural",,
33372,Overlord: Ple Ple Pleiades (OVA),Overlord: Ple Ple Pleiades (OVA),OVA,Light novel,1,Finished Airing,"{'from': '2016-09-30', 'to': '2016-09-30'}",30 min.,PG-13 - Teens 13 or older,6.9,9934,27826,25,"Action, Comedy, Magic, Fantasy",Studio PuYUKAI,
